payment_id,customer_id,amount,currency,payment_method,failure_reason,timestamp,previous_attempts,previous_recovery_attempts,time_since_failure_minutes,customer_success_rate,customer_lifetime_value,customer_previous_payments,status,true_recovery_probability,recovered,amount_recovered
pay_101408,cust_01608,947.2,INR,upi,insufficient_funds,2026-09-04T07:52:12.725910+00:00,1,1,46.7,0.722,18794.35,8,FAILED,0.3561,False,0.0
pay_101409,cust_01609,1009.23,INR,upi,payment_method_issue,2026-09-03T12:46:23.586779+00:00,1,0,1192.5,0.844,70603.94,14,RECOVERED,0.6168,True,1009.23
pay_101410,cust_01610,431.01,INR,upi,3ds_timeout,2026-09-03T03:35:03.085970+00:00,2,0,1743.8,0.917,170248.53,26,FAILED,0.7039,False,0.0
pay_101411,cust_01611,3552.24,INR,wallet,temporary_bank_error,2026-09-03T10:41:57.383401+00:00,1,2,1316.9,0.78,7432.32,6,RECOVERED,0.6414,True,3552.24
pay_101412,cust_01612,9768.39,INR,netbanking,authentication_failure,2026-09-01T23:08:38.715416+00:00,1,0,3450.2,0.46,44267.13,21,FAILED,0.6028,False,0.0
pay_101413,cust_01613,1776.3,INR,upi,temporary_bank_error,2026-09-03T14:10:26.597135+00:00,1,0,1108.4,0.78,146932.5,43,FAILED,0.8487,False,0.0
pay_101414,cust_01614,2313.22,INR,card,temporary_bank_error,2026-09-02T01:31:00.342963+00:00,3,1,3307.9,0.847,28359.25,7,RECOVERED,0.4784,True,2313.22
pay_101415,cust_01615,4121.49,INR,upi,payment_method_issue,2026-09-03T17:08:24.799927+00:00,3,0,930.5,0.935,213125.85,49,RECOVERED,0.5118,True,4121.49
pay_101416,cust_01616,1870.43,INR,card,temporary_bank_error,2026-09-04T08:11:25.542737+00:00,1,0,27.4,0.709,4962.3,4,RECOVERED,0.8725,True,1870.43
pay_101417,cust_01617,9638.62,INR,upi,3ds_timeout,2026-09-03T03:51:41.256617+00:00,1,1,1727.2,0.921,19002.0,5,FAILED,0.703,False,0.0
pay_101418,cust_01618,3986.82,INR,card,authentication_failure,2026-09-04T03:18:39.690391+00:00,3,1,320.2,0.634,24136.77,12,FAILED,0.4834,False,0.0
pay_101419,cust_01619,2203.48,INR,upi,temporary_bank_error,2026-09-02T21:17:25.923821+00:00,3,1,2121.4,0.81,110404.02,39,RECOVERED,0.5552,True,2203.48
pay_101420,cust_01620,1177.54,INR,netbanking,network_failure,2026-09-03T18:08:07.627570+00:00,1,0,870.7,0.54,40150.0,19,RECOVERED,0.7447,True,1177.54
pay_101421,cust_01621,4524.71,INR,netbanking,network_failure,2026-09-04T00:12:33.935523+00:00,1,0,506.3,0.821,137748.6,27,RECOVERED,0.915,True,4524.71
pay_101422,cust_01622,1393.81,INR,upi,authentication_failure,2026-09-03T06:29:36.753394+00:00,1,0,1569.3,0.803,296758.41,49,RECOVERED,0.8071,True,1393.81
pay_101423,cust_01623,950.91,INR,upi,authentication_failure,2026-09-04T08:04:18.664345+00:00,1,1,34.6,0.672,79342.76,21,RECOVERED,0.7603,True,950.91
pay_101424,cust_01624,3321.8,INR,card,network_failure,2026-09-02T11:41:56.494256+00:00,2,0,2696.9,0.771,39318.5,14,FAILED,0.7292,False,0.0
pay_101425,cust_01625,5128.67,INR,upi,network_failure,2026-09-03T15:25:41.501383+00:00,1,1,1033.2,0.835,20675.2,43,RECOVERED,0.8121,True,5128.67
pay_101426,cust_01626,13298.81,INR,wallet,insufficient_funds,2026-09-02T06:36:11.655715+00:00,1,1,3002.7,0.497,7424.7,21,RECOVERED,0.3126,True,13298.81
pay_101427,cust_01627,1940.57,INR,netbanking,authentication_failure,2026-09-02T23:33:53.153147+00:00,2,0,1985.0,0.946,87578.75,38,RECOVERED,0.6396,True,1940.57
pay_101428,cust_01628,3949.22,INR,upi,temporary_bank_error,2026-09-04T01:15:46.922671+00:00,1,1,443.1,0.803,65879.88,15,RECOVERED,0.7314,True,3949.22
pay_101429,cust_01629,972.28,INR,card,network_failure,2026-09-02T17:24:41.713479+00:00,1,0,2354.2,0.08,0.0,5,RECOVERED,0.6806,True,972.28
pay_101430,cust_01630,5704.04,INR,upi,insufficient_funds,2026-09-03T09:39:47.436632+00:00,1,2,1379.1,0.869,35619.05,50,FAILED,0.3169,False,0.0
pay_101431,cust_01631,1088.18,INR,upi,payment_method_issue,2026-09-03T04:05:45.147813+00:00,3,1,1713.1,0.168,0.0,5,FAILED,0.1836,False,0.0
pay_101432,cust_01632,7961.49,INR,upi,network_failure,2026-09-03T08:36:41.654890+00:00,1,0,1442.2,0.79,32473.62,37,FAILED,0.8845,False,0.0
pay_101433,cust_01633,1458.63,INR,card,authentication_failure,2026-09-02T12:08:46.283813+00:00,1,1,2670.1,0.323,7046.07,5,RECOVERED,0.4296,True,1458.63
pay_101434,cust_01634,3158.83,INR,card,insufficient_funds,2026-09-04T05:47:12.279570+00:00,1,0,171.7,0.241,0.0,4,FAILED,0.3557,False,0.0
pay_101435,cust_01635,1637.33,INR,upi,payment_method_issue,2026-09-02T13:20:01.135842+00:00,1,0,2598.9,0.564,4100.85,10,RECOVERED,0.5397,True,1637.33
pay_101436,cust_01636,2839.32,INR,card,insufficient_funds,2026-09-03T19:36:19.783231+00:00,1,0,782.5,0.54,29939.56,13,FAILED,0.4509,False,0.0
pay_101437,cust_01637,2069.89,INR,card,payment_method_issue,2026-09-02T19:02:14.132681+00:00,1,2,2256.6,0.842,18593.82,26,FAILED,0.2451,False,0.0
pay_101438,cust_01638,1206.99,INR,upi,insufficient_funds,2026-09-04T06:45:44.762115+00:00,3,2,113.1,0.882,106299.34,16,FAILED,0.1668,False,0.0
pay_101439,cust_01639,1077.34,INR,netbanking,temporary_bank_error,2026-09-04T08:21:40.626448+00:00,2,2,17.2,0.697,10324.5,8,RECOVERED,0.5054,True,1077.34
pay_101440,cust_01640,445.86,INR,card,insufficient_funds,2026-09-01T22:11:06.739805+00:00,2,0,3507.8,0.775,38526.25,10,FAILED,0.4043,False,0.0
pay_101441,cust_01641,12469.4,INR,wallet,account_blocked,2026-09-04T02:12:21.656071+00:00,1,0,386.5,0.338,10158.28,6,FAILED,0.01,False,0.0
pay_101442,cust_01642,1966.61,INR,card,network_failure,2026-09-03T04:46:34.380532+00:00,1,0,1672.3,0.976,88489.8,37,RECOVERED,0.8897,True,1966.61
pay_101443,cust_01643,475.65,INR,upi,temporary_bank_error,2026-09-04T02:18:15.065369+00:00,2,0,380.6,0.934,241130.88,35,RECOVERED,0.8882,True,475.65
pay_101444,cust_01644,2062.7,INR,upi,3ds_timeout,2026-09-02T22:59:44.919812+00:00,1,1,2019.1,0.664,78191.1,16,RECOVERED,0.5724,True,2062.7
pay_101445,cust_01645,1077.03,INR,card,temporary_bank_error,2026-09-03T14:38:54.091954+00:00,1,1,1080.0,0.798,35500.08,42,RECOVERED,0.6959,True,1077.03
pay_101446,cust_01646,2149.38,INR,card,temporary_bank_error,2026-09-01T09:11:17.163594+00:00,1,1,4287.6,0.805,215058.48,35,FAILED,0.6332,False,0.0
pay_101447,cust_01647,3718.15,INR,upi,insufficient_funds,2026-09-02T15:06:16.348915+00:00,1,0,2492.6,0.846,71555.3,28,FAILED,0.4996,False,0.0
pay_101448,cust_01648,853.48,INR,upi,temporary_bank_error,2026-09-03T01:36:52.696515+00:00,1,1,1862.0,0.975,94758.16,48,RECOVERED,0.8088,True,853.48
pay_101449,cust_01649,1219.97,INR,card,network_failure,2026-08-31T20:01:38.665203+00:00,1,0,5077.2,0.947,22768.0,17,RECOVERED,0.7188,True,1219.97
pay_101450,cust_01650,776.83,INR,upi,3ds_timeout,2026-09-04T04:50:58.694831+00:00,2,1,227.9,0.781,149833.25,45,RECOVERED,0.5829,True,776.83
pay_101451,cust_01651,1426.41,INR,upi,insufficient_funds,2026-09-03T06:31:59.647831+00:00,1,0,1566.9,0.947,23573.83,8,RECOVERED,0.5898,True,1426.41
pay_101452,cust_01652,1851.46,INR,netbanking,customer_abandonment,2026-09-01T18:13:40.146188+00:00,2,0,3745.2,0.895,174967.73,33,RECOVERED,0.245,True,1851.46
pay_101453,cust_01653,331.47,INR,card,3ds_timeout,2026-09-02T04:56:54.239782+00:00,3,2,3102.0,0.936,11318.25,27,FAILED,0.3671,False,0.0
pay_101454,cust_01654,1277.89,INR,upi,temporary_bank_error,2026-09-03T09:47:25.606660+00:00,2,0,1371.4,0.882,177838.8,46,RECOVERED,0.8057,True,1277.89
pay_101455,cust_01655,2441.83,INR,upi,network_failure,2026-09-04T06:07:35.579423+00:00,1,0,151.3,0.919,29108.25,10,RECOVERED,0.95,True,2441.83
pay_101456,cust_01656,1233.86,INR,upi,network_failure,2026-09-03T07:39:08.056013+00:00,2,0,1499.7,0.618,24835.93,12,RECOVERED,0.7763,True,1233.86
pay_101457,cust_01657,217.23,INR,wallet,network_failure,2026-09-03T15:11:55.867317+00:00,1,0,1046.9,0.829,54799.2,25,RECOVERED,0.8928,True,217.23
pay_101458,cust_01658,3650.92,INR,upi,authentication_failure,2026-09-04T06:25:24.189912+00:00,2,0,133.5,0.492,44194.5,16,RECOVERED,0.7178,True,3650.92
pay_101459,cust_01659,1053.35,INR,card,authentication_failure,2026-09-04T06:45:15.115974+00:00,1,1,113.6,0.191,0.0,3,RECOVERED,0.4951,True,1053.35
pay_101460,cust_01660,779.16,INR,card,payment_method_issue,2026-09-03T14:33:22.161742+00:00,3,1,1085.5,0.921,17292.6,10,FAILED,0.3493,False,0.0
pay_101461,cust_01661,4395.43,INR,wallet,3ds_timeout,2026-09-04T06:47:00.301075+00:00,1,0,111.9,0.211,0.0,1,RECOVERED,0.5872,True,4395.43
pay_101462,cust_01662,4504.13,INR,upi,temporary_bank_error,2026-09-03T08:30:32.506968+00:00,1,1,1448.3,0.786,269036.64,46,FAILED,0.716,False,0.0
pay_101463,cust_01663,2143.89,INR,upi,temporary_bank_error,2026-09-03T22:23:02.393705+00:00,2,0,615.8,0.551,3932.49,6,RECOVERED,0.7294,True,2143.89
pay_101464,cust_01664,1108.93,INR,upi,network_failure,2026-09-03T17:23:58.349651+00:00,1,0,914.9,0.961,128613.87,35,FAILED,0.95,False,0.0
pay_101465,cust_01665,3774.18,INR,card,insufficient_funds,2026-09-04T05:56:02.425002+00:00,2,1,162.8,0.973,209267.97,49,FAILED,0.3933,False,0.0
pay_101466,cust_01666,3611.78,INR,netbanking,network_failure,2026-09-03T04:29:06.630190+00:00,1,0,1689.8,0.698,43306.4,15,RECOVERED,0.8458,True,3611.78
pay_101467,cust_01667,589.66,INR,card,insufficient_funds,2026-09-03T16:11:42.816975+00:00,1,0,987.2,0.935,80117.7,33,RECOVERED,0.4846,True,589.66
pay_101468,cust_01668,997.87,INR,upi,network_failure,2026-09-03T21:10:09.228799+00:00,2,2,688.7,0.87,32427.01,13,RECOVERED,0.5957,True,997.87
pay_101469,cust_01669,4350.1,INR,upi,network_failure,2026-09-04T00:57:15.544766+00:00,2,0,461.6,0.212,0.0,1,RECOVERED,0.725,True,4350.1
pay_101470,cust_01670,1500.09,INR,upi,payment_method_issue,2026-09-03T15:31:01.466248+00:00,1,1,1027.8,0.793,113637.32,40,FAILED,0.4498,False,0.0
pay_101471,cust_01671,1197.36,INR,upi,temporary_bank_error,2026-09-03T16:07:11.329841+00:00,3,0,991.7,0.475,3551.24,4,RECOVERED,0.6934,True,1197.36
pay_101472,cust_01672,1274.69,INR,upi,payment_method_issue,2026-09-04T04:08:55.155952+00:00,1,0,270.0,0.921,69587.2,22,RECOVERED,0.6323,True,1274.69
pay_101473,cust_01673,5173.9,INR,netbanking,authentication_failure,2026-09-04T03:07:51.126842+00:00,1,1,331.0,0.855,67072.04,33,FAILED,0.694,False,0.0
pay_101474,cust_01674,870.11,INR,wallet,network_failure,2026-08-31T07:17:42.147279+00:00,3,0,5841.2,0.761,13641.89,39,FAILED,0.6077,False,0.0
pay_101475,cust_01675,2743.78,INR,card,network_failure,2026-09-03T18:38:22.826182+00:00,1,1,840.5,0.647,4972.6,9,RECOVERED,0.7065,True,2743.78
pay_101476,cust_01676,6358.55,INR,upi,temporary_bank_error,2026-09-03T10:56:02.313222+00:00,2,0,1302.8,0.931,263482.56,36,FAILED,0.8088,False,0.0
pay_101477,cust_01677,1802.44,INR,upi,3ds_timeout,2026-09-04T05:57:57.985977+00:00,1,0,160.9,0.923,8778.0,14,RECOVERED,0.8709,True,1802.44
pay_101478,cust_01678,974.45,INR,wallet,network_failure,2026-09-03T18:49:38.385961+00:00,1,0,829.2,0.956,131856.6,21,RECOVERED,0.92,True,974.45
pay_101479,cust_01679,2412.37,INR,upi,network_failure,2026-09-03T21:18:52.107526+00:00,1,0,680.0,0.551,103452.96,25,RECOVERED,0.7179,True,2412.37
pay_101480,cust_01680,2276.14,INR,card,network_failure,2026-09-04T00:31:05.547727+00:00,3,1,487.8,0.471,33282.66,14,RECOVERED,0.56,True,2276.14
pay_101481,cust_01681,1051.01,INR,card,authentication_failure,2026-09-01T11:03:38.536297+00:00,1,0,4175.2,0.414,30177.91,19,RECOVERED,0.5798,True,1051.01
pay_101482,cust_01682,4824.15,INR,card,temporary_bank_error,2026-09-04T01:20:18.696686+00:00,1,0,438.6,0.954,86986.68,47,RECOVERED,0.9196,True,4824.15
pay_101483,cust_01683,4714.24,INR,upi,network_failure,2026-09-03T03:14:55.330207+00:00,1,1,1764.0,0.788,81636.89,22,FAILED,0.7275,False,0.0
pay_101484,cust_01684,8792.3,INR,upi,network_failure,2026-09-03T20:27:43.176500+00:00,2,0,731.2,0.248,5600.73,8,RECOVERED,0.6774,True,8792.3
pay_101485,cust_01685,381.95,INR,card,network_failure,2026-09-03T23:38:12.885515+00:00,1,2,540.7,0.771,95893.05,44,FAILED,0.6115,False,0.0
pay_101486,cust_01686,446.57,INR,upi,temporary_bank_error,2026-09-03T21:03:16.869946+00:00,1,2,695.6,0.873,11419.83,11,FAILED,0.7232,False,0.0
pay_101487,cust_01687,1899.39,INR,upi,insufficient_funds,2026-09-03T19:17:13.192444+00:00,2,0,801.7,0.674,59455.5,16,FAILED,0.4468,False,0.0
pay_101488,cust_01688,3669.57,INR,card,payment_method_issue,2026-09-02T20:13:43.568101+00:00,2,0,2185.1,0.485,4036.83,3,FAILED,0.3671,False,0.0
pay_101489,cust_01689,4082.85,INR,upi,network_failure,2026-09-04T08:33:52.447543+00:00,2,0,5.0,0.465,13457.64,7,RECOVERED,0.805,True,4082.85
pay_101490,cust_01690,3640.21,INR,upi,insufficient_funds,2026-09-04T01:29:38.664542+00:00,3,0,429.2,0.604,16881.04,19,FAILED,0.2562,False,0.0
pay_101491,cust_01691,1683.06,INR,upi,temporary_bank_error,2026-09-04T04:11:04.250079+00:00,2,0,267.8,0.584,2749.86,16,FAILED,0.6244,False,0.0
pay_101492,cust_01692,1682.29,INR,card,payment_method_issue,2026-09-04T05:04:34.425714+00:00,2,1,214.3,0.524,23525.26,21,RECOVERED,0.3658,True,1682.29
pay_101493,cust_01693,1339.57,INR,upi,network_failure,2026-09-04T05:04:24.094402+00:00,2,0,214.5,0.907,53525.16,40,RECOVERED,0.9259,True,1339.57
pay_101494,cust_01694,6597.21,INR,card,3ds_timeout,2026-09-03T04:49:09.011302+00:00,2,0,1669.7,0.772,29283.48,47,RECOVERED,0.6678,True,6597.21
pay_101495,cust_01695,4561.12,INR,upi,network_failure,2026-09-02T10:48:46.901174+00:00,1,0,2750.1,0.794,23483.95,7,RECOVERED,0.8034,True,4561.12
pay_101496,cust_01696,4078.52,INR,netbanking,temporary_bank_error,2026-09-04T07:46:01.329212+00:00,3,1,52.9,0.601,3120.93,3,RECOVERED,0.4249,True,4078.52
pay_101497,cust_01697,1086.36,INR,card,payment_method_issue,2026-09-04T02:38:02.721370+00:00,2,2,360.8,0.121,0.0,8,FAILED,0.0338,False,0.0
pay_101498,cust_01698,2607.57,INR,wallet,network_failure,2026-08-31T19:47:50.052615+00:00,1,0,5091.0,0.921,185628.8,31,FAILED,0.7285,False,0.0
pay_101499,cust_01699,1639.47,INR,card,payment_method_issue,2026-08-31T02:09:04.415704+00:00,1,2,6149.8,0.919,19802.2,24,FAILED,0.2865,False,0.0
pay_101500,cust_01700,1128.62,INR,upi,temporary_bank_error,2026-09-02T18:44:59.686340+00:00,2,0,2273.9,0.581,7148.08,8,RECOVERED,0.7473,True,1128.62
pay_101501,cust_01701,2280.6,INR,upi,3ds_timeout,2026-09-03T21:44:22.358150+00:00,1,0,654.5,0.878,55803.42,11,RECOVERED,0.8609,True,2280.6
pay_101502,cust_01702,2692.21,INR,card,payment_method_issue,2026-09-04T06:24:19.305330+00:00,1,0,134.6,0.545,3168.86,5,RECOVERED,0.5373,True,2692.21
pay_101503,cust_01703,1446.17,INR,upi,authentication_failure,2026-09-04T08:17:10.032693+00:00,2,0,21.7,0.786,122469.27,43,RECOVERED,0.8052,True,1446.17
pay_101504,cust_01704,17470.44,INR,wallet,3ds_timeout,2026-09-03T19:47:28.666165+00:00,1,1,771.4,0.16,0.0,6,FAILED,0.5029,False,0.0
pay_101505,cust_01705,1205.93,INR,upi,3ds_timeout,2026-09-03T12:57:02.666831+00:00,1,1,1181.8,0.875,154898.75,29,FAILED,0.7305,False,0.0
pay_101506,cust_01706,3582.64,INR,emi,authentication_failure,2026-09-04T05:46:01.895874+00:00,2,1,172.8,0.05,0.0,1,RECOVERED,0.388,True,3582.64
pay_101507,cust_01707,3820.06,INR,wallet,3ds_timeout,2026-09-03T10:53:38.186391+00:00,1,0,1305.2,0.153,0.0,5,RECOVERED,0.5755,True,3820.06
pay_101508,cust_01708,648.18,INR,card,payment_method_issue,2026-09-03T05:24:44.791833+00:00,1,1,1634.1,0.721,51640.12,10,FAILED,0.3688,False,0.0
pay_101509,cust_01709,6465.79,INR,card,authentication_failure,2026-09-02T21:15:24.627328+00:00,1,0,2123.5,0.759,30040.4,27,RECOVERED,0.7568,True,6465.79
pay_101510,cust_01710,4076.83,INR,upi,account_blocked,2026-09-04T05:36:40.226794+00:00,1,1,182.2,0.937,42234.75,10,FAILED,0.0525,False,0.0
pay_101511,cust_01711,1583.9,INR,card,payment_method_issue,2026-09-02T09:38:03.584677+00:00,2,0,2820.8,0.67,16238.92,7,RECOVERED,0.4518,True,1583.9
pay_101512,cust_01712,4591.89,INR,upi,temporary_bank_error,2026-09-02T11:26:21.757059+00:00,2,0,2712.5,0.413,25903.28,20,RECOVERED,0.6096,True,4591.89
pay_101513,cust_01713,2178.49,INR,card,account_blocked,2026-09-04T07:16:17.494853+00:00,1,2,82.6,0.548,13994.72,5,FAILED,0.01,False,0.0
pay_101514,cust_01714,1907.85,INR,upi,authentication_failure,2026-09-03T22:57:43.331967+00:00,1,2,581.2,0.266,716.79,7,FAILED,0.4835,False,0.0
pay_101515,cust_01715,2119.83,INR,wallet,payment_method_issue,2026-09-03T04:18:29.974635+00:00,1,1,1700.4,0.825,80005.6,49,RECOVERED,0.5085,True,2119.83
pay_101516,cust_01716,683.76,INR,wallet,network_failure,2026-09-04T00:33:39.412324+00:00,3,0,485.2,0.596,4020.12,4,RECOVERED,0.6826,True,683.76
pay_101517,cust_01717,1025.69,INR,card,network_failure,2026-09-04T07:12:34.659005+00:00,3,0,86.3,0.769,187206.83,41,RECOVERED,0.7111,True,1025.69
pay_101518,cust_01718,2814.02,INR,upi,authentication_failure,2026-09-03T21:43:54.139142+00:00,1,2,655.0,0.85,53459.49,49,FAILED,0.6759,False,0.0
pay_101519,cust_01719,2262.27,INR,netbanking,payment_method_issue,2026-09-04T03:45:59.446735+00:00,1,0,292.9,0.9,69314.85,17,RECOVERED,0.5773,True,2262.27
pay_101520,cust_01720,1395.55,INR,netbanking,3ds_timeout,2026-09-03T01:15:31.829341+00:00,3,0,1883.3,0.849,296634.4,48,RECOVERED,0.5867,True,1395.55
pay_101521,cust_01721,4315.65,INR,netbanking,network_failure,2026-09-04T08:05:12.250768+00:00,1,0,33.7,0.83,59056.8,25,RECOVERED,0.9244,True,4315.65
pay_101522,cust_01722,2328.31,INR,wallet,temporary_bank_error,2026-09-02T11:54:41.977783+00:00,1,0,2684.2,0.26,10197.0,8,RECOVERED,0.6094,True,2328.31
pay_101523,cust_01723,3339.44,INR,upi,3ds_timeout,2026-09-03T18:14:04.012076+00:00,1,2,864.8,0.453,75529.08,25,RECOVERED,0.4491,True,3339.44
pay_101524,cust_01724,1602.37,INR,upi,temporary_bank_error,2026-09-04T00:50:09.357632+00:00,1,0,468.7,0.365,405.75,5,FAILED,0.7606,False,0.0
pay_101525,cust_01725,7146.45,INR,card,network_failure,2026-09-03T18:30:58.327816+00:00,1,1,847.9,0.798,59874.64,39,FAILED,0.8001,False,0.0
pay_101526,cust_01726,1187.34,INR,card,3ds_timeout,2026-09-02T06:50:09.963554+00:00,1,1,2988.7,0.918,67824.6,14,FAILED,0.6102,False,0.0
pay_101527,cust_01727,897.4,INR,upi,temporary_bank_error,2026-09-03T15:27:25.368731+00:00,2,1,1031.5,0.809,14921.4,8,RECOVERED,0.6411,True,897.4
pay_101528,cust_01728,10335.66,INR,upi,temporary_bank_error,2026-09-04T04:17:08.179868+00:00,1,1,261.7,0.403,26924.35,14,RECOVERED,0.6599,True,10335.66
pay_101529,cust_01729,3976.46,INR,card,network_failure,2026-09-03T11:21:40.720420+00:00,1,0,1277.2,0.953,56160.0,29,RECOVERED,0.9382,True,3976.46
pay_101530,cust_01730,19774.92,INR,card,authentication_failure,2026-09-03T02:28:43.936165+00:00,1,0,1810.1,0.887,13883.28,10,RECOVERED,0.7704,True,19774.92
pay_101531,cust_01731,1254.32,INR,upi,account_blocked,2026-09-01T05:08:06.618680+00:00,1,0,4530.8,0.962,65975.27,24,FAILED,0.1842,False,0.0
pay_101532,cust_01732,695.02,INR,card,insufficient_funds,2026-09-01T08:27:17.511752+00:00,1,0,4331.6,0.831,97232.67,45,RECOVERED,0.4221,True,695.02
pay_101533,cust_01733,5097.62,INR,upi,insufficient_funds,2026-09-02T07:36:30.803232+00:00,1,0,2942.4,0.839,37849.25,6,RECOVERED,0.4465,True,5097.62
pay_101534,cust_01734,768.66,INR,upi,payment_method_issue,2026-09-03T18:16:59.110411+00:00,2,1,861.9,0.623,11840.3,4,FAILED,0.3345,False,0.0
pay_101535,cust_01735,5792.65,INR,upi,insufficient_funds,2026-09-02T01:58:35.089565+00:00,1,0,3280.3,0.542,14761.7,20,RECOVERED,0.4156,True,5792.65
pay_101536,cust_01736,683.96,INR,upi,temporary_bank_error,2026-09-04T03:59:50.585317+00:00,1,0,279.0,0.78,47846.4,46,RECOVERED,0.8847,True,683.96
pay_101537,cust_01737,4866.39,INR,upi,3ds_timeout,2026-09-02T22:06:01.422318+00:00,1,0,2072.9,0.912,248323.42,38,RECOVERED,0.8175,True,4866.39
pay_101538,cust_01738,2612.45,INR,wallet,temporary_bank_error,2026-09-03T15:51:28.156373+00:00,1,2,1007.4,0.362,1644.34,6,FAILED,0.4812,False,0.0
pay_101539,cust_01739,1604.05,INR,upi,network_failure,2026-09-01T23:02:31.397175+00:00,2,0,3456.4,0.952,30969.25,6,RECOVERED,0.7829,True,1604.05
pay_101540,cust_01740,1151.37,INR,wallet,insufficient_funds,2026-09-03T07:10:59.382916+00:00,2,0,1527.9,0.679,104804.42,22,RECOVERED,0.4062,True,1151.37
pay_101541,cust_01741,731.24,INR,netbanking,temporary_bank_error,2026-09-03T12:47:45.631928+00:00,1,0,1191.1,0.756,166666.17,44,RECOVERED,0.8273,True,731.24
pay_101542,cust_01742,2568.25,INR,netbanking,3ds_timeout,2026-09-04T02:18:30.757879+00:00,2,0,380.4,0.803,12265.24,6,RECOVERED,0.622,True,2568.25
pay_101543,cust_01743,1737.64,INR,wallet,temporary_bank_error,2026-09-03T14:47:04.779405+00:00,1,0,1071.8,0.899,96059.6,16,RECOVERED,0.9327,True,1737.64
pay_101544,cust_01744,6610.18,INR,card,temporary_bank_error,2026-09-04T01:28:51.746719+00:00,2,1,430.0,0.757,22277.55,5,RECOVERED,0.615,True,6610.18
pay_101545,cust_01745,629.46,INR,upi,3ds_timeout,2026-09-03T05:12:38.207395+00:00,1,1,1646.2,0.422,41861.34,16,FAILED,0.5836,False,0.0
pay_101546,cust_01746,4361.88,INR,wallet,payment_method_issue,2026-09-03T08:25:12.923944+00:00,3,1,1453.7,0.545,4981.06,3,FAILED,0.2392,False,0.0
pay_101547,cust_01747,1609.54,INR,upi,account_blocked,2026-09-03T11:20:27.840381+00:00,1,0,1278.4,0.652,57569.59,21,FAILED,0.057,False,0.0
pay_101548,cust_01748,1933.33,INR,upi,3ds_timeout,2026-09-03T02:25:20.851638+00:00,1,0,1813.5,0.952,81586.19,20,RECOVERED,0.9206,True,1933.33
pay_101549,cust_01749,1070.5,INR,upi,network_failure,2026-09-03T21:28:58.582765+00:00,2,0,669.9,0.926,12332.95,8,RECOVERED,0.922,True,1070.5
pay_101550,cust_01750,1445.43,INR,card,payment_method_issue,2026-09-04T02:01:23.803818+00:00,1,0,397.5,0.847,272932.35,44,RECOVERED,0.6589,True,1445.43
pay_101551,cust_01751,2130.12,INR,emi,temporary_bank_error,2026-09-03T03:30:31.625929+00:00,1,0,1748.3,0.554,54015.78,25,RECOVERED,0.6971,True,2130.12
pay_101552,cust_01752,2139.68,INR,upi,network_failure,2026-09-04T01:19:39.969739+00:00,2,0,439.2,0.845,13279.14,33,RECOVERED,0.8105,True,2139.68
pay_101553,cust_01753,1885.06,INR,upi,network_failure,2026-09-04T06:03:05.640080+00:00,3,0,155.8,0.825,269550.55,46,RECOVERED,0.8776,True,1885.06
pay_101554,cust_01754,2383.93,INR,upi,network_failure,2026-09-02T03:31:38.658172+00:00,1,0,3187.2,0.853,22007.78,28,RECOVERED,0.8402,True,2383.93
pay_101555,cust_01755,5257.36,INR,card,3ds_timeout,2026-08-30T07:46:45.355773+00:00,1,2,7252.1,0.179,638.08,7,FAILED,0.2441,False,0.0
pay_101556,cust_01756,1134.61,INR,upi,network_failure,2026-09-04T05:36:03.350699+00:00,1,0,182.8,0.693,27959.6,7,RECOVERED,0.95,True,1134.61
pay_101557,cust_01757,7497.54,INR,upi,authentication_failure,2026-09-01T18:36:06.789338+00:00,3,0,3722.8,0.918,75708.3,33,RECOVERED,0.7232,True,7497.54
pay_101558,cust_01758,5554.06,INR,netbanking,authentication_failure,2026-09-02T09:48:35.083123+00:00,2,1,2810.3,0.926,15326.2,5,RECOVERED,0.5692,True,5554.06
pay_101559,cust_01759,1586.92,INR,upi,network_failure,2026-09-02T18:32:44.882162+00:00,1,0,2286.1,0.481,48401.28,20,RECOVERED,0.8016,True,1586.92
pay_101560,cust_01760,1111.72,INR,wallet,insufficient_funds,2026-09-03T13:17:40.778947+00:00,1,0,1161.2,0.402,17090.29,19,FAILED,0.3634,False,0.0
pay_101561,cust_01761,296.46,INR,wallet,network_failure,2026-09-03T19:38:19.085105+00:00,3,0,780.6,0.763,11655.0,27,RECOVERED,0.7135,True,296.46
pay_101562,cust_01762,162.26,INR,card,network_failure,2026-09-03T15:22:23.303856+00:00,1,0,1036.5,0.962,7969.01,8,RECOVERED,0.9139,True,162.26
pay_101563,cust_01763,1433.78,INR,card,payment_method_issue,2026-09-03T05:21:09.629128+00:00,1,1,1637.7,0.635,61185.54,21,FAILED,0.4493,False,0.0
pay_101564,cust_01764,576.84,INR,card,authentication_failure,2026-09-02T11:15:19.665812+00:00,1,0,2723.5,0.758,50143.14,24,FAILED,0.6879,False,0.0
pay_101565,cust_01765,1699.57,INR,card,temporary_bank_error,2026-09-04T08:11:52.851931+00:00,1,1,27.0,0.422,9352.0,17,FAILED,0.6086,False,0.0
pay_101566,cust_01766,4283.57,INR,upi,network_failure,2026-09-03T14:58:09.013246+00:00,3,0,1060.7,0.91,29920.8,44,RECOVERED,0.8282,True,4283.57
